discount,conversion,source,total_pages_visited,visit_duration,country
no,no,direct,3,178.20825280654395,uk
no,no,direct,1,60.38531612830195,uk
no,no,direct,6,351.1297540680319,uk
no,no,direct,3,179.24626064256373,uk
no,no,direct,5,304.1482700568667,uk
no,no,direct,4,239.24452926325773,germany
no,no,direct,3,176.8498138597773,germany
no,no,direct,2,118.84437405083312,france
no,no,direct,3,173.7029448694829,ireland
no,no,direct,5,297.5591935983424,germany
no,no,direct,4,246.11277280515657,france
no,no,direct,5,308.66462522960825,france
no,no,direct,5,305.3302376086266,ireland
no,no,direct,4,243.9320503135712,uk
no,no,direct,3,177.8755852947238,germany
no,no,direct,1,60.53813370574586,ireland
no,no,direct,1,59.984341870532994,germany
no,no,direct,10,585.37681255869,uk
no,no,direct,2,119.09473320340868,germany
no,no,direct,3,174.04547809890582,germany
no,no,direct,5,295.5041985586673,germany
no,no,direct,5,299.74556897375373,uk
no,no,direct,6,363.5279599477217,uk
no,no,direct,4,236.23631810947768,uk
no,no,direct,5,299.98832806864453,france
no,no,direct,6,358.1921943337632,france
no,no,direct,4,239.0247819413224,ireland
no,no,direct,6,362.23863380816164,uk
no,no,direct,1,61.18605364188015,uk
no,no,direct,3,179.5552957326682,uk
no,no,direct,6,358.7453768281853,germany
no,no,direct,5,308.37061440117986,uk
no,no,direct,7,413.716157015252,ireland
no,no,direct,2,119.11846530671654,france
no,no,direct,3,181.34054571557994,uk
no,no,direct,6,366.8119263019634,ireland
no,no,direct,9,538.6845204594813,france
no,no,direct,3,178.82900697633903,uk
no,no,direct,1,60.60151234059332,france
no,no,direct,10,617.2903248774945,uk
no,no,direct,2,120.26507060361554,ireland
no,no,direct,1,60.151467800634926,uk
no,no,direct,4,234.2399265992085,uk
no,no,direct,3,176.876411098601,france
no,no,direct,4,245.82149746006215,uk
no,no,direct,6,357.2197889304673,france
no,no,direct,1,59.695049060251065,uk
no,no,direct,5,299.5613840923328,uk
no,no,direct,7,418.13625358746623,germany
no,no,direct,3,181.1469093519984,ireland
no,no,direct,3,176.91973814863996,france
no,no,direct,2,118.91406178491117,uk
no,no,direct,1,58.51945895762298,france
no,no,direct,4,240.2021121313049,germany
no,no,direct,4,246.08615472892973,uk
no,no,direct,4,236.2398862416244,uk
no,no,direct,6,360.8270995261405,france
no,no,direct,1,59.42158611858117,germany
no,no,direct,2,118.97228981171912,germany
no,no,direct,4,248.1556564982363,france
no,no,direct,2,122.0757890596258,ireland
no,no,direct,4,241.90546948801986,france
no,no,direct,4,246.43046728535364,uk
no,no,direct,4,244.96363580208293,uk
no,no,direct,2,120.20977042112885,uk
no,no,direct,2,120.8284561020349,uk
no,no,direct,3,176.08466000448942,france
no,no,direct,5,292.8519212384342,uk
no,no,direct,5,296.11480561871497,ireland
no,no,direct,7,429.4864261262849,france
no,no,direct,6,352.1964858661671,uk
no,no,direct,5,301.4319777972063,uk
no,no,direct,6,357.0672959289878,germany
no,no,direct,2,122.84241785882678,france
no,no,direct,3,181.37256530186056,france
no,no,direct,3,177.873139914479,germany
no,no,direct,3,179.14143612435169,uk
no,no,direct,5,289.980622034222,germany
no,no,direct,6,365.40837082009847,germany
no,no,direct,3,186.00743995460948,uk
no,no,direct,6,361.30833403503533,germany
no,no,direct,1,57.81259476670447,ireland
no,no,direct,5,292.1624194119512,germany
no,no,direct,6,362.6160577375936,ireland
no,no,direct,4,238.88306279966733,uk
no,no,direct,2,118.24237709188839,ireland
no,no,direct,1,60.77699048282165,germany
no,no,direct,3,185.00570712558076,germany
no,no,direct,7,413.7186885321366,france
no,no,direct,7,421.7939748364517,uk
no,no,direct,4,248.57399272460657,uk
no,no,direct,2,122.06505840020586,france
no,no,direct,4,238.3912042623114,france
no,no,direct,6,368.9354570273088,uk
no,no,direct,3,175.83714012279768,france
no,no,direct,2,122.82716678862096,germany
no,no,direct,3,176.42617787462902,germany
no,no,direct,3,181.8599746528386,france
no,no,direct,3,181.10049933057687,uk
no,no,direct,4,236.52860574312254,france
no,no,direct,3,177.21605435921595,uk
no,no,direct,2,119.30707468759134,germany
no,no,direct,1,59.033099499731634,uk
no,no,direct,3,182.54431772407577,germany
no,no,direct,8,480.53590506356375,uk
no,no,direct,4,242.14383239353347,ireland
no,no,direct,4,240.52257710463354,germany
no,no,direct,5,304.6975710088099,uk
no,no,direct,5,296.8039427760453,uk
no,no,direct,1,58.34359652819942,france
no,no,direct,5,294.04217012387306,germany
no,no,direct,3,176.20014071951994,uk
no,no,direct,6,355.6655588565951,france
no,no,direct,5,300.667318202705,ireland
no,no,direct,2,121.09490374968162,germany
no,no,direct,3,179.07400072305455,france
no,no,direct,2,115.82202664856585,france
no,no,direct,4,236.51342035499138,germany
no,no,direct,4,238.49621772449865,uk
no,no,direct,5,296.8145895921719,ireland
no,no,direct,3,176.15567019023587,uk
no,no,direct,4,238.64924497126677,uk
no,no,direct,9,549.2883083482253,uk
no,no,direct,5,304.2237820325297,france
no,no,direct,1,59.247200069861485,ireland
no,no,direct,4,239.54780295803664,uk
no,no,direct,1,59.6972656243401,germany
no,no,direct,3,182.6148959792169,ireland
no,no,direct,5,300.30922271640475,france
no,no,direct,1,60.779101383325816,uk
no,no,direct,5,294.4586589013087,france
no,no,direct,4,242.4062386088817,uk
no,no,direct,5,298.1004044923256,germany
no,no,direct,5,296.8871842944017,germany
no,no,direct,4,233.92713325905282,uk
no,no,direct,5,306.37312020369444,germany
no,no,direct,5,310.21823881023283,uk
no,no,direct,3,180.69209965359843,france
no,no,direct,2,122.22248603429706,germany
no,no,direct,8,477.08928113085653,uk
no,no,direct,5,300.38453624230795,ireland
no,no,direct,4,243.3318692924658,uk
no,no,direct,2,119.88782857715493,uk
no,no,direct,4,236.65508457740188,germany
no,no,direct,3,183.17743863783096,uk
no,no,direct,7,418.5926846313941,germany
no,no,direct,1,59.190765284158815,germany
no,no,direct,2,122.34705424353336,france
no,no,direct,2,120.9446072575538,uk
no,no,direct,3,180.69258740766645,germany
no,no,direct,5,291.8824191616105,ireland
no,no,direct,9,533.7853284180889,germany
no,no,direct,5,297.5483178668673,uk
no,no,direct,4,229.88507827367562,germany
no,no,direct,4,228.2219893288564,uk
no,no,direct,7,421.2483554064387,france
no,no,direct,2,118.93367742843614,ireland
no,no,direct,1,61.32799282756098,uk
no,no,direct,6,361.7435160468564,uk
no,no,direct,3,178.28038252674887,uk
no,no,direct,1,59.10819687739124,ireland
no,no,direct,5,301.96436091874426,germany
no,no,direct,4,238.18798683043605,germany
no,no,direct,4,233.34862736802032,uk
no,no,direct,3,179.66197908514576,france
no,no,direct,2,120.90845038862749,uk
no,no,direct,2,120.56563563045206,germany
no,no,direct,4,241.12447652656206,uk
no,no,direct,4,241.22097904511304,germany
no,no,direct,2,120.06138050290068,ireland
no,no,direct,2,119.58463359948688,uk
no,no,direct,5,299.4469150059909,uk
no,no,direct,4,243.62317257724163,france
no,no,direct,6,359.0972480982873,germany
no,no,direct,5,292.9260122242298,france
no,no,direct,1,58.50299350250326,germany
no,no,direct,5,297.87908898551575,france
no,no,direct,7,431.2451664951263,ireland
no,no,direct,5,296.83937666738905,uk
no,no,direct,2,119.44200475921834,france
no,no,direct,7,421.75319677274126,germany
no,no,direct,5,308.10107737002255,uk
no,no,direct,2,120.06249465998684,germany
no,no,direct,5,299.3559985987256,germany
no,no,direct,7,418.5849547052797,germany
no,no,direct,3,181.06825842530048,france
no,no,direct,3,182.2939209416081,uk
no,no,direct,3,175.73984054147786,ireland
no,no,direct,2,120.81489341160575,germany
no,no,direct,4,241.1924432313478,france
no,no,direct,5,295.67911902925243,ireland
no,no,direct,5,295.5018901555734,uk
no,no,direct,4,248.9806336369196,uk
no,no,direct,6,360.5596175217811,uk
no,no,direct,5,295.57030633303526,ireland
no,no,direct,1,60.714134339667986,uk
no,no,direct,3,182.76816532406986,france
no,no,direct,1,60.586962347384095,uk
no,no,direct,6,357.18495530094685,france
no,no,direct,7,416.9132069631856,germany
no,no,direct,4,235.3082132307625,germany
no,no,direct,6,357.6936688885522,germany
no,no,direct,4,234.73505006303827,uk
no,no,direct,5,310.4392380702991,ireland
no,no,direct,4,234.03709702238046,uk
no,no,direct,5,297.995869632813,france
no,no,direct,7,427.50750325433603,france
no,no,direct,6,363.0499062137952,france
no,no,direct,1,58.00803904617973,germany
no,no,direct,1,58.890635963843266,uk
no,no,direct,1,57.793693521943005,ireland
no,no,direct,6,373.0068300697896,france
no,no,direct,4,243.5580708401392,france
no,no,direct,3,179.22672046769995,france
no,no,direct,8,480.5696764709535,ireland
no,no,direct,4,241.8851201914762,uk
no,no,direct,4,238.32068343794535,ireland
no,no,direct,3,183.06900448673616,ireland
no,no,direct,3,175.8650759094562,france
no,no,direct,6,357.46488654595834,germany
no,no,direct,1,60.76072174913557,germany
no,no,direct,3,177.02168523236824,germany
no,no,direct,6,367.20339713607495,ireland
no,no,direct,5,302.46916286421987,france
no,no,direct,5,299.1999644471882,uk
no,no,direct,3,179.0666476343888,uk
no,no,direct,4,243.89077781152727,france
no,no,direct,2,122.38324624489702,ireland
no,no,direct,5,296.90421071580124,uk
no,no,direct,6,355.7919682722223,ireland
no,no,direct,2,119.6043817507136,germany
no,no,direct,5,303.52810609778754,germany
no,no,direct,4,244.40489818204486,ireland
no,no,direct,8,488.1444847559515,france
no,no,direct,2,122.01209845429187,uk
no,no,direct,4,237.0489159117442,ireland
no,no,direct,6,366.17116928452265,uk
no,no,direct,6,357.444723198731,france
no,no,direct,1,59.19074927926577,uk
no,no,direct,8,475.33397415569453,germany
no,no,direct,4,231.13488493833069,uk
no,no,direct,3,183.17993209138547,ireland
no,no,direct,3,178.67665703365685,germany
no,no,direct,2,119.39477500250091,germany
no,no,direct,2,119.64296747920511,germany
no,no,direct,3,185.48079582561093,ireland
no,no,direct,3,181.82452223627774,uk
no,no,direct,3,176.25364039308275,germany
no,no,direct,3,175.72047653509225,ireland
no,no,direct,4,239.80507793426315,france
no,no,direct,2,123.16449777945842,germany
no,no,direct,8,485.53150639473984,ireland
no,no,direct,1,60.25372265736216,germany
no,no,direct,3,181.60486858988057,uk
no,no,direct,8,482.89458893829834,uk
no,no,direct,5,290.5451698243811,ireland
no,no,direct,1,58.5936823677586,germany
no,no,direct,3,178.79421534618177,uk
no,no,direct,3,180.23038526476557,germany
no,no,direct,4,242.382114385258,france
no,no,direct,4,239.93344029926087,uk
no,no,direct,4,243.88952717646072,uk
no,no,direct,2,119.68154287012912,uk
no,no,direct,7,417.0203786617733,germany
no,no,direct,4,240.50035020236191,germany
no,no,direct,4,236.4495180416491,germany
no,no,direct,2,116.25364230324958,germany
no,no,direct,5,302.2365567694706,uk
no,no,direct,4,245.62487645112586,germany
no,no,direct,5,301.5328750167158,ireland
no,no,direct,1,60.52408955160805,uk
no,no,direct,6,361.9350953734355,germany
no,no,direct,3,181.11601596184613,germany
no,no,direct,3,178.30281077868648,germany
no,no,direct,5,297.1924641719733,germany
no,no,direct,7,410.6476279649704,germany
no,no,direct,1,59.07470132056068,germany
no,no,direct,3,181.0686180153674,germany
no,no,direct,3,180.79033806387588,germany
no,no,direct,4,237.86364413916536,uk
no,no,direct,5,304.46074726369034,uk
no,no,direct,7,414.1541208819566,uk
no,no,direct,4,242.1463457691353,uk
no,no,direct,7,420.3424801516719,uk
no,no,direct,5,297.8781297013245,germany
no,no,direct,2,116.98683803474306,uk
no,no,direct,2,120.88741906764304,germany
no,no,direct,2,121.62976402067478,france
no,no,direct,3,182.5546912136489,france
no,no,direct,1,59.86874939106573,uk
no,no,direct,2,119.98120517448363,germany
no,no,direct,4,240.12454981389516,germany
no,no,direct,3,175.71146469677706,uk
no,no,direct,4,237.49035822880612,uk
no,no,direct,6,357.48043534622786,france
no,no,direct,5,296.45403275614467,germany
no,no,direct,3,181.01825990331304,germany
no,no,direct,5,287.72341297578987,france
no,no,direct,2,118.5612214938396,uk
no,no,direct,3,179.87977355824341,uk
no,no,direct,4,238.47342449809238,france
no,no,direct,2,122.31095263187323,germany
no,no,direct,6,357.9338518479487,germany
no,no,direct,6,368.9003245004154,france
no,no,direct,4,240.3531594938414,uk
no,no,direct,5,303.7014171966152,ireland
no,no,direct,3,176.8040565678507,germany
no,no,direct,1,60.75015988786923,france
no,no,direct,4,242.94240374245803,uk
no,no,direct,4,238.76262037646754,germany
no,no,direct,3,179.41950158352765,uk
no,no,direct,2,122.6125531688472,france
no,no,direct,4,233.0988229229407,germany
no,no,direct,1,60.91628395629312,uk
no,no,direct,5,293.81642408287723,uk
no,no,direct,4,235.5835509702531,germany
no,no,direct,5,299.5107199621146,uk
no,no,direct,4,238.81286954297624,uk
no,no,direct,3,182.93642372214822,germany
no,no,direct,4,242.4372604272098,germany
no,no,direct,6,369.29309303543374,germany
no,no,direct,4,238.4006335929544,ireland
no,no,direct,3,183.37252579053913,germany
no,no,direct,6,364.7028861244129,uk
no,no,direct,3,187.35760716788351,germany
no,no,direct,4,235.17823800110855,germany
no,no,direct,4,237.05861714693532,france
no,no,direct,3,182.9866683426598,germany
no,no,direct,4,235.5487986646358,ireland
no,no,direct,2,117.64644740969855,germany
no,no,direct,4,245.7961488509328,uk
no,no,direct,4,237.20546628876465,ireland
no,no,direct,2,118.4325590878397,france
no,no,direct,4,235.79211222632838,uk
no,no,direct,4,234.21335681221044,uk
no,no,direct,2,122.54238701622313,france
no,no,direct,4,237.64626438654992,germany
no,no,direct,3,180.57292407575827,uk
no,no,direct,4,247.82960157837917,uk
no,no,direct,6,357.0285001915235,uk
no,no,direct,5,298.039845311515,uk
no,no,direct,4,241.68330788590995,france
no,no,direct,4,242.35756359877965,france
no,no,direct,3,180.84537367634903,france
no,no,direct,1,59.829244210601345,germany
no,no,direct,3,184.0180007354124,france
no,no,direct,1,60.98395469293418,germany
no,no,direct,6,363.95435643630753,uk
no,no,direct,10,597.9983509459639,uk
no,no,direct,5,302.0427404159197,uk
no,no,direct,6,358.8544186918776,uk
no,no,direct,7,419.7800389987196,uk
no,no,direct,4,238.55399901674886,france
no,no,direct,4,244.36392084506156,uk
no,no,direct,3,178.95275014059825,ireland
no,no,direct,5,299.0209830840487,uk
no,no,direct,3,183.35235437698483,ireland
no,no,direct,3,177.07059484131855,ireland
no,no,direct,5,301.64059962532315,uk
no,no,direct,5,301.3340422789822,germany
no,no,direct,2,120.45470510185056,germany
no,no,direct,3,183.39991358680888,france
no,no,direct,3,182.6480675245743,uk
no,no,direct,1,59.21722365349848,germany
no,no,direct,5,293.23995810384486,france
no,no,direct,4,241.6316619224729,uk
no,no,direct,2,119.78032242606804,uk
no,no,direct,8,464.5430156831952,germany
no,no,direct,4,240.44034295536716,france
no,no,direct,6,356.532379484614,germany
no,no,direct,6,363.40058895991524,ireland
no,no,direct,6,364.95243509272257,germany
no,no,direct,6,353.6251711788604,uk
no,no,direct,5,304.56361460761565,france
no,no,direct,5,299.89204401571675,uk
no,no,direct,3,177.56087718588162,uk
no,no,direct,1,59.89927083232471,france
no,no,direct,3,176.01599011278984,uk
no,no,direct,3,175.33114643844758,uk
no,no,direct,3,180.9958601941665,ireland
no,no,direct,2,117.0661619914837,france
no,no,direct,3,178.23149985355346,uk
no,no,direct,3,179.38519223972628,uk
no,no,direct,5,304.35728986082063,uk
no,no,direct,3,185.774662770558,germany
no,no,direct,2,120.00412281185534,uk
no,no,direct,1,58.3964933554535,uk
no,no,direct,6,359.7055391003056,france
no,no,direct,4,244.88625708333154,uk
no,no,direct,6,359.6410454543129,germany
no,no,direct,1,61.01888652972292,germany
no,no,direct,2,122.572600200706,uk
no,no,direct,2,122.46770837380453,germany
no,no,direct,5,300.1013326173696,uk
no,no,direct,5,298.12416025726924,uk
no,no,direct,10,596.8852734730633,ireland
no,no,direct,4,236.91852338009215,ireland
no,no,direct,3,180.3982824887617,uk
no,no,direct,2,115.59981397954924,france
no,no,direct,6,361.6010231274231,uk
no,no,direct,5,306.07733387791257,uk
no,no,direct,2,120.23352504601057,uk
no,no,direct,5,304.7157626523003,germany
no,no,direct,6,372.04149537603575,germany
no,no,direct,4,234.90829320588827,germany
no,no,direct,4,229.25291135900852,germany
no,no,direct,7,423.7478661695215,germany
no,no,direct,8,482.3558397621128,germany
no,no,direct,5,288.4982499073019,uk
no,no,direct,1,60.72307724453827,germany
no,no,direct,6,359.40691332071,france
no,no,direct,4,236.89886437828795,uk
no,no,direct,3,176.22895309773247,germany
no,no,direct,3,178.10517858420477,uk
no,no,direct,3,178.38121912027756,france
no,no,direct,3,181.80750557396368,uk
no,no,direct,7,416.53783906846917,uk
no,no,direct,3,179.54063512643188,france
no,no,direct,4,243.37639858036536,germany
no,no,direct,2,123.57264170423939,uk
no,no,direct,2,118.97501784922468,ireland
no,no,direct,5,293.5557198508874,ireland
no,no,direct,3,180.88715874744753,germany
no,no,direct,2,122.65909893134032,germany
no,no,direct,1,59.662739510220746,germany
no,no,direct,7,408.8187213122157,germany
no,no,direct,4,240.19487514749662,france
no,no,direct,2,119.65463491894793,germany
no,no,direct,4,240.87089932512032,germany
no,no,direct,4,232.69524611883264,germany
no,no,direct,6,360.2110551150817,uk
no,no,direct,5,302.8000699498086,uk
no,no,direct,4,237.52587607589837,ireland
no,no,direct,5,300.07917377015116,ireland
no,no,direct,5,303.69595869232427,uk
no,no,direct,3,179.26399051581114,uk
